# Name of the FOGGEI halo
# Name of the snapshot
# Redshift of snapshot
# Cosmological time of the snapshot (Gyr)
# Log of stellar mass (in Msun)
# Log of total metallicity (in Zsun)
# Log of the median of the metallicity distribution (in Zsun)
# Log of inter-quartile range of the distribution (75th - 25th percentile) (in Zsun)
# Fitted gradient of the radial profile, with uncertainty (in dex/kpc)
halo	output	redshift	time	log_mass	log_Ztotal	log_Z50	log_ZIQR	Zgrad
Squall	DD1193	0.8426398905947601	6.623471149484107	10.499412901298852	-0.0655710230751394	-0.09185761546307787	0.2569518796836897	-0.089+/-0.004
Squall	DD1194	0.84152840264356	6.6288505480469695	10.499803255040485	-0.06698245426585768	-0.09364226520062983	0.2535602299860543	-0.0874+/-0.0035
Squall	DD1195	0.84041848595221	6.634229946609832	10.500122761619062	-0.06639934035312811	-0.0935545467749516	0.25595971733841777	-0.0863+/-0.0034
Squall	DD1196	0.83931013702812	6.639609345172695	10.500410475636258	-0.06649038332422758	-0.09013754123275028	0.26137291124061607	-0.0849+/-0.0034
Squall	DD1197	0.83820335238929	6.644988743735558	10.500912096805669	-0.06647127079336572	-0.08731647436042603	0.2634535949328059	-0.084+/-0.004
Squall	DD1198	0.83709600416889	6.65036814229842	10.500519122630228	-0.06527822323733456	-0.08876792655527449	0.2661812835134872	-0.089+/-0.004
Squall	DD1199	0.83598813831031	6.655747540861283	10.491458358977384	-0.06405544698082287	-0.0892681155878376	0.26891666102048556	-0.0923+/-0.0033
Squall	DD1200	0.83488183479676	6.661126939424144	10.487308565840863	-0.0633625894759921	-0.08972942099672533	0.27664335662424555	-0.0926+/-0.0028
Squall	DD1201	0.83377709016593	6.666506337987008	10.487950085619492	-0.06459100823519807	-0.092192244263348	0.28464999430410876	-0.0933+/-0.0032
Squall	DD1202	0.8326739009659498	6.67188573654987	10.488931394284188	-0.06274219803246822	-0.09383363366280556	0.29300623122493097	-0.095+/-0.004
Squall	DD1203	0.8315722637553901	6.677265135112733	10.489591496540633	-0.0607383182296552	-0.0948266095384304	0.2930518999231255	-0.099+/-0.004
Squall	DD1204	0.8304721751031802	6.682644533675594	10.490246295916126	-0.060157899453640376	-0.09159927556155023	0.29717274407519423	-0.101+/-0.005
Squall	DD1205	0.8293736315886	6.688023932238457	10.490894652438614	-0.05978657184315018	-0.08296643178965322	0.3068585292698892	-0.101+/-0.004
Squall	DD1206	0.82827662980123	6.69340333080132	10.491761411352408	-0.05877267326740394	-0.0778899839378027	0.3126108206373242	-0.099+/-0.004
Squall	DD1207	0.8271811663409001	6.698782729364183	10.493543057584992	-0.05569181896481979	-0.07032918689674325	0.31672823199928635	-0.107+/-0.005
Squall	DD1208	0.8260872378176801	6.704162127927044	10.495208025825193	-0.049349704546131294	-0.06942079215712381	0.3398487870551351	-0.111+/-0.005
Squall	DD1209	0.8249948408518	6.709541526489907	10.495719520590104	-0.044708010531313035	-0.06987128705176422	0.34245828886947705	-0.113+/-0.004
